"","BTC_BCN","BTC_BELA","BTC_BLK","BTC_BTCD","BTC_BTM","BTC_BTS","BTC_BURST","BTC_CLAM","BTC_DASH","BTC_DGB","BTC_DOGE","BTC_EMC2","BTC_FLDC","BTC_FLO","BTC_GAME","BTC_GRC","BTC_HUC","BTC_LTC","BTC_MAID","BTC_OMNI","BTC_NAUT","BTC_NAV","BTC_NEOS","BTC_NMC","BTC_NOTE","BTC_NXT","BTC_PINK","BTC_POT","BTC_PPC","BTC_RIC","BTC_SJCX","BTC_STR","BTC_SYS","BTC_VIA","BTC_XVC","BTC_VRC","BTC_VTC","BTC_XBC","BTC_XCP","BTC_XEM","BTC_XMR","BTC_XPM","BTC_XRP","BTC_ETH","BTC_SC","BTC_BCY","BTC_EXP","BTC_FCT","BTC_RADS","BTC_AMP","BTC_DCR","BTC_LSK","BTC_LBC","BTC_STEEM","BTC_SBD","BTC_ETC","BTC_REP","BTC_ARDR","BTC_ZEC","BTC_STRAT","BTC_NXC","BTC_PASC","BTC_GNT"
"11",1,1.00048538976798,0.98964896489649,1.00678676768697,0.982970856894302,1.00910010111223,1.02453987730061,0.99870180640688,1.01204344376843,0.97979797979798,1,0.98972602739726,1.04405286343612,1.01657874905803,1.00485436893204,0.999047619047619,0.982923673997413,1.05056895319672,1.01703428696222,1.01129539712101,0.99458791693629,1.00690503216042,0.9976,1.03626769544701,1.01543739279588,1.02098765432099,0.909547738693467,1.00338887319966,1.02601633620152,1.02044989775051,1.01403929706245,1.01766784452297,0.964393939393939,1.01229660911688,0.984462770407553,0.973484848484849,1.01235301104644,0.991436797627012,0.994068097486796,1.02914885347843,0.993969243685619,1.00166582168465,0.977769404672193,1.0064559836693,1,1.02084731709243,0.967322875726062,0.972148624082783,1.02933269042505,1.00820825515947,0.997995857497929,0.992712418300653,1.02046204620462,0.986281053021876,1.041066629918,1.00051700722267,1.02532721923524,1.01767778224186,1.00862461412944,1.01705464720102,0.999563985175496,0.990305534586197,1.01902511812982
"12",1,1.00504560450223,1.01114142792178,1.00063622754491,0.906099962386884,0.956913827655311,0.982035928143713,0.974659704424766,0.98895434211963,0.969072164948454,1,0.987312572087659,0.962025316455696,0.999258710155671,0.972346654955351,0.987607244995234,0.979468281126612,0.997986663118883,0.999785269486794,1.03970402354526,0.963861122611936,0.971723813997182,0.967027532745255,0.979077888712829,0.981418918918919,0.96130592503023,1.00184162062615,0.952716014635519,1.0024308351438,0.979559118236473,1.01208633093525,0.975694444444445,0.988609583660644,0.99,0.965885637974991,1.01385214007782,0.996010794321248,0.975246539090568,0.961604470417932,0.963368580060423,0.98706190890545,0.983297180043384,0.992292870905588,0.989123294596432,0.969230769230769,0.971959002127248,1.2674613019794,0.991074183077666,0.989893039398693,0.983484531286346,0.976117006660407,0.976528294433288,0.998221216041397,0.981525241675618,0.961943212654709,0.979500073269114,1.04021536483446,0.959731543624161,1.00296802602728,0.946924185428481,0.982115594329335,0.997632898696088,0.977425259304454
"13",0.933333333333333,0.987449314539486,1.00460984933663,0.970174664322848,1.03777501037775,1.03455497382199,1.01219512195122,0.971295636754922,0.988917821103296,1,1.02702702702703,0.955607476635514,0.991228070175438,0.998516320474777,1.03012601436293,0.994208494208494,1.00376242945445,1.04646295521139,0.982227233676976,0.979650440498924,0.991040746195385,1.02668213457077,1.01375202133982,1.02405606272489,0.993115318416523,1.0125786163522,1.03860294117647,0.940620384047267,0.991224746517937,0.984042553191489,0.992007076738382,1.00355871886121,0.978943186332936,0.974096796182686,1.01118652589241,0.96960392999693,0.989987042054423,1.0138557862812,1.01237497658122,1.01176009408075,0.996735067745346,1.00264725347452,0.996504854368932,0.998500025631824,0.984126984126984,0.965857540787903,0.973404255319149,0.989212033481082,1.00347030522912,1.00236518448439,1.0205713158226,0.997842502696872,0.985420379070144,0.990971766250821,0.980058254208522,1.0133975323029,1.00476498017682,1.0193336075689,0.999823736822529,1.0259896831828,0.966910948256718,0.981259551194402,0.988139825218477
"14",1,1.00019554165037,0.984778959149412,0.997703893204048,0.996352941176471,0.989878542510121,0.981927710843373,1.01264647599432,1.01698798028138,0.957446808510638,1.02631578947368,0.984107579462103,1.03982300884956,0.953194650817236,0.982330244658151,1.02912621359223,1.00428380187416,1.06108695652174,1.01060514951074,0.996402082661517,0.991950464396285,0.992655367231638,0.98205813382778,1.01021879890754,0.946273830155979,1.00186335403727,0.95575221238938,1.01130653266332,1.01603926485429,1.03991683991684,0.990414012738853,0.99290780141844,1.02313311688312,0.976716076086265,1.01491609695463,0.977200759974667,0.981437410756782,0.968367228444585,1.0041102828498,0.971328942270438,0.996123646128673,0.991639163916392,0.994154325798909,1.0067898021023,1,0.976680949241925,0.91807650273224,1.0014343906253,0.971962015819597,0.985134497404436,0.98917,0.976655405405405,0.985862239026796,1.00585279664292,1.00565143626046,0.992735183854238,0.980028888964067,1.00484261501211,0.988405954572209,0.944001386962552,1.00114836931557,1.01811475409836,0.99557801642451
"15",1,0.997360703812317,1.0109103307194,1.01770788253478,0.954256700909198,0.977505112474438,0.975460122699387,0.994183314201188,0.986941318440003,1.03333333333333,1,0.998757763975155,0.957446808510638,0.997661730319563,0.986401440197581,0.988679245283019,0.987203412423354,1.02028108994059,1.02050089251907,0.965454545454545,0.996566791510612,0.997628533485107,1.08281041759218,0.99609659781288,0.992673992673993,0.992560446373218,0.981481481481482,1.01708074534162,0.98370227686566,1,1.01710665937812,1.00714285714286,1.00753669178897,1.09424868103954,0.989344764237599,0.989144523655217,0.983147429679922,0.975204723120726,0.976001862426198,0.994415636218588,1.00373664775331,1.0186376747282,1.00901607212858,0.99273074591063,1.01612903225806,0.994642706487809,0.999952383219847,0.991672016239568,0.981709782472855,0.989820359281437,1.1120434303507,1.03933031235947,0.982824745706186,1.03397925015096,1.00544515288314,0.995210049503982,1.01559136298116,1.00803212851406,0.994278213713577,1.01671258034894,0.983138334480385,0.977175750744706,1
"16",1,1.00049005194551,0.991793142214727,0.959819699691855,1.00042070877054,1.04811715481172,1.0125786163522,0.993459595176839,0.992632917621049,0.989247311827957,1.07692307692308,0.995024875621891,1.01777777777778,0.99765625,1.01493235192084,1,0.993788819875776,0.996797585217004,1.00577758931411,1.0196384180791,1.00156592546195,0.969477988019397,0.948767260279242,1.04033057347178,1.0119926199262,0.995003123048095,0.988679245283019,0.982900763358779,1.05958573002081,0.984406237504998,1.00654421295564,0.98936170212766,0.966535433070866,0.952440476190476,0.970042089626145,1.01228501228501,0.995437168578123,1.02172752703847,1.03302280587838,0.993582029683113,1.00301088322325,1.02446816234662,0.991452991452991,0.996049814459426,0.968253968253968,1.02430128504177,0.993476190476191,0.979757510016271,1.00519690581919,0.997217180883243,1.02121136363636,0.989249816947347,1.0252799457075,0.978764068804417,1.0183299389002,1.04970292279925,0.995047806996312,0.983665338645418,0.996706388431265,1.03959938985228,1.01633415004084,0.999258496395469,1.00621827411167
"17",1,1.00313479623824,0.982656993878939,0.99906329113924,0.894619666048238,1.01596806387226,0.987577639751553,0.997457098283931,0.993172749646541,0.989130434782609,1,1.03125,0.978165938864629,0.998433829287392,0.980843822913106,0.946564885496183,1.01413043478261,0.975011502718348,1.01428194993412,0.987933760352254,0.972670419011882,1.00510003923107,1.0202835096823,1.01023040393973,0.971741112123974,1.02134337727558,0.988549618320611,1,0.973752219799893,1.01909017059301,0.96711476851561,1.01075268817204,1.0020366598778,1.02631085557153,1.01735579377233,1.00809061488673,0.994796828543112,0.977660082944791,0.970380347636457,1.01574485264433,0.990159901599016,0.988660524450744,1.00235109717868,1.00164822640318,1,1.02442861874793,1.04173257281631,1.01594444444444,0.979692330614221,0.996481436544528,0.983586783076248,1.0176967331696,0.977329141155055,0.991375569537861,0.954556818181818,1.00641316196605,1.01445539942551,1.01336573511543,1.00313975721243,0.952757881730602,0.976351739180347,0.996949334212805,0.984739563627191
"18",1,1.0107421875,0.987195754989041,1.00382003395586,0.949536845015899,0.992141453831041,1.0188679245283,1.01444390571969,1.00002021094604,0.978021978021978,0.976190476190476,0.967272727272727,0.995535714285714,1.00156862745098,1.03031818181818,1.02116935483871,0.95016077170418,1.01818181818182,1.00218227164086,1.01628917824994,0.958528901176622,0.982045277127244,1.00017218086938,1.0207468879668,1.01125703564728,0.987707437000615,1.003861003861,1.00155327741535,1.03072132848988,0.987245914707055,1.02192199019194,1,1.03658536585366,1.01954694921447,1.00175614651279,1.00722311396469,1.00211706102117,1.03351371123681,0.999325807048621,1.02225755166932,0.997755279503106,0.987956989247312,0.992963252541048,1.00692470073369,1,0.948387357529707,0.986334565420776,1.1198431360295,0.967165745310207,0.988920004870327,1.01517263329698,0.993222916460048,0.94818828310193,1.02347212343382,1.0123212818895,1.01316891421595,0.995570588955553,1.00599520383693,0.995953756272996,1.00220871327254,1.01022927689594,1.00529297440351,1.0203637295082
"19",0.928571428571428,1.00106280193237,1.01682636129937,1.00616263292417,0.978741991846243,1.03465346534653,1.00617283950617,0.985746332513625,0.995061423338531,0.977528089887641,1,1.0250626566416,1,1.05324980422866,0.987809002808782,0.988153998025667,1.04371122391427,0.99887987012987,0.987297801742016,1.02606473782579,1.01341561577676,0.998608903020668,1.00830298616169,0.988046506339189,1.00092764378479,1.01804604853765,0.982692307692308,0.985111662531017,0.992519815296978,0.997577714977796,1.01274391406598,1.01063829787234,0.99843137254902,0.997431762527624,1.01202103681443,0.994581673306773,0.980613893376414,0.9779,1.01029830015213,1.00233281493002,1.00411793927487,1.0298940647221,1.01377952755906,1.00207214860974,1.01639344262295,0.99765608352866,0.986736121909501,0.954625043599581,1.00372667877444,1.01551342033982,1.01519029473451,1.00066569032086,1.00571428571429,1.01277664920346,1.08339997177666,1.03648039500222,0.984276913269359,0.992054032578466,0.996334743994579,0.988111364968964,0.982192737430168,1.01916827773436,0.998995857913895
"20",1.07692307692308,0.993726474278545,1.02574120891749,0.992128280797709,0.96144004760488,0.995215311004785,0.993865030674847,0.99316504004004,0.999575415047686,1.02298850574713,1.02439024390244,0.990220048899756,0.982062780269058,0.973234200743494,1.00567200619306,0.999000999000999,0.982437179140773,0.955924655864524,1.00299322585727,0.959320660407295,0.974847762774689,1.00139303482587,1.00391374011715,0.989843918578724,0.992585727525487,1.01039119804401,1.00391389432485,0.992128463476071,1.00955113990463,1.01335491703764,1.0031380424891,1.00701754385965,0.982717989002357,0.97251497005988,0.996535511012126,0.991828232655023,0.988467874794069,0.984854552628803,0.979701729002861,0.995733126454616,1.00467761644289,1.01937438354234,0.986796116504854,1.01250209210145,0.967741935483871,0.980435711234515,0.989662291000205,0.984418559616502,0.998707554928916,0.987269641125121,1.04617849194657,0.988258382118148,0.971946022727273,0.969437846397466,0.986996352900313,1.04853773601625,1.00621434923227,1.02563075690829,1.01072441408891,1.03947126107508,0.981040407631236,1.00649796181943,0.995728106546048
"21",1,1.01991064491064,0.983755321532601,0.994864913561749,1.06693693136102,0.999038461538462,1.08024691358025,0.986897431455613,1.01332197563218,0.977528089887641,0.976190476190476,0.979012345679012,1.02283105022831,1.05042016806723,0.983272393528045,1.01,0.993949394939494,0.998226763460787,0.999424083769634,1.00876306096018,1.00176534492124,0.995131160572337,0.994283097854526,0.952767806536935,1.05975723622782,1.10102843315185,1.00389863547758,0.993970168200571,0.976226025037326,0.969249201277955,0.942784746770107,1.01393728222997,0.993205435651479,0.956837633150668,0.993295257015148,0.991114701130856,1.00833333333333,1.03797308019215,1.002362233664,0.987923646279704,1.00582026057884,0.957218881747184,1.00393545848091,1.00539674124217,1.01666666666667,1.02914778668526,0.939475486059139,1.03112166026727,0.98203137254902,1.00724548692128,1.01062092131928,1.00834707684023,1.00219218122031,0.997822062506806,0.978840866600682,1.01220316065241,1.00000310454236,1.01405700898087,0.997045374475876,0.998031496062992,0.992873535451142,0.995709359210843,0.996340694006309
"22",0.928571428571428,1.00076183220646,1.04202254868466,0.984022737057496,1.04382631899527,1.04331087584216,1,0.989492077169802,0.996512463049214,0.988505747126437,1,1.03656998738966,1.04464285714286,0.976,0.998238561943905,0.983168316831683,1.00636413945766,1.01082011830087,1.000681020483,0.982331559758122,0.983801003117799,1.08267598602097,0.99256608291778,1.02954590521515,0.947136563876652,0.947802197802198,0.994174757281553,1.00670498084291,1.00220588235294,1.02637000412031,0.99246798062247,1.09278350515464,1.01971830985915,1.01840411840412,0.99475,1.0480847595762,1.00343293070566,0.96236838466663,1.02525,1.051261829653,0.988368554667609,1.02086642599278,0.997647981183849,1.00503192668129,1,1.01888150374667,1.01016949152542,0.967585935067483,0.999968053414691,0.983296756888564,0.969424525167507,0.987883440702293,1.01713452424353,1.01620648259304,1.01095431768645,1.07086345951542,1.02035642105329,1.00693107431652,1.01061826391925,0.980276134122288,0.973722627737226,1.0068462808586,0.984042553191489
"23",1,1.08487962698639,1.01486338797814,1.00754278333871,0.960875847504724,0.980627306273063,1.01714285714286,0.994226597966408,1.00350096728044,1.01162790697674,0.975609756097561,1.01581508515815,1.12393162393162,0.985096870342772,1.02419087262088,1.01007049345418,0.975529282375584,1.01491743892165,1.01067950999895,0.965249632712796,1.04912159834654,0.975191367702665,1.00200164373393,1.00364466042432,0.991627906976744,1.02608695652174,0.978515625,1.01173485569299,0.993338224504769,1.01766358892011,1.00170505833974,0.974842767295597,0.986187845303867,1.05080247693669,1.00640864538829,1.00902021772939,1.00101368474404,1.02919782312925,1.0096594326587,0.990247561890473,0.996889546305785,1.01916684348257,0.99803536345776,1.00098279301746,0.967213114754098,0.976440769518428,1.0294966442953,1.00053012110942,1.0111816620742,0.998140111593305,0.978189236062767,1.01158940397351,1.10358422939068,1.00408097513827,1.01299163156666,0.997648555764157,0.96485294117647,0.994263862332696,1.00454691946614,1.01402414486922,1.03310844577711,1.00995960161594,1.01029601029601
"24",1.15384615384615,0.960442066485396,0.999892311005815,0.98135631786076,0.992018507807982,1.01034807149577,0.971910112359551,1.01378739831794,1.00052310374891,1.04597701149425,1,0.989221556886228,0.954372623574145,1.03177004538578,1.07936975408629,0.98703888334995,0.939966178128523,0.991016902865178,0.980731378845955,1.00238563694162,0.930851063829787,1.02383204085493,0.992670891267248,0.987910011514275,0.925891181988743,0.980225988700565,0.980039920159681,0.94294670846395,1.00932108248641,0.951084812623274,1.03794806755223,1.00645161290323,1.00400160064026,0.955862898376428,0.992633287551504,1.01171393341554,0.998607594936709,0.978627037185291,0.979703489982161,1.01515151515152,0.988388600803981,0.9911866759195,0.984251968503937,0.986561337099873,1.01694915254237,0.971702127659574,0.994051305453242,0.973608379283805,0.980079775680265,0.954409937888199,0.960729927007299,1.00357393366512,0.922215004871711,0.975453232793197,0.996160175534833,0.966552047514848,1.25593974846139,1.00538461538462,0.986472741699879,0.986328551302657,0.979078485911235,1.02083168316832,1.03707006369427
"25",1,0.973698630136986,0.99106085083468,1.01531586105999,0.98379197761194,1.02234636871508,1.02312138728324,0.992408060735514,1.00941094457999,1.01098901098901,1.025,1.00484261501211,1.01195219123506,1.04692082111437,1.03682128240109,0.976767676767677,1.0095952023988,1.01005959535466,0.994031900285201,1.03690008849316,1.00169312169312,1.08618141511177,1.01058172852669,1.01458392480911,1.03343465045593,1.02132564841499,1.04480651731161,0.929188829787234,0.98362287236378,1.02239734549979,1.0610952120647,0.980769230769231,1.04902351534476,0.989053850025163,1.00276729559748,0.98842169408897,0.988591709975916,1.01229405778202,1.0461341756425,1.02238805970149,0.98811863723415,0.992788629839669,1.0056,1.00757979989389,1.03333333333333,1.01918108167287,0.996999655698195,1.02634513521048,1.00252250509739,1.01418716647143,1.00439142987388,1.03221726685749,1.03873921465047,1.015625,1.00187224669604,1.03324062095731,0.928890421414893,1.07000765110941,0.999983546888625,1.0234771063008,0.988883399209486,0.993947858472998,0.998894484707039
"26",0.933333333333333,1.0020634027387,1.01336665942186,1.00387252197994,1.02257911579945,0.993624772313297,0.971751412429379,1.02034630638764,0.995339433701658,0.967391304347826,1,0.996385542168675,1.04724409448819,1.00210084033613,1.03751365149541,1.00206825232678,0.997326997326997,0.988287537472168,1.00897933159768,1.00445706014493,0.995915205296148,0.967089038183519,0.997784488783975,0.985625708773325,1.01078431372549,1.00169300225734,1.00194931773879,0.987477638640429,1.00136888465659,1.00486815415821,1.03351616715658,0.983660130718954,1.03837386018237,0.986070474494339,0.953838434520823,0.986590628853268,1.01256571355302,1.00347560921908,0.993562251986465,1.01277372262774,1.01318457124641,1.00310296191819,1.05369928400955,0.991600282204453,1.06451612903226,0.99626176255747,0.988324288768295,1.04061402904936,1.07380462394289,0.995636550308008,1.03142861465378,0.978493583542916,0.991693507374131,0.981538461538462,1.03390128613829,0.994290686682651,1.03525824692666,1.02860207365034,1.00191956124314,0.970535626535627,0.99362977766675,0.992193598750976,0.979586817511067
